Store,Date,Sales,Open
23,2013-03-13,3872,1
24,2013-03-13,7003,1
25,2013-03-13,9743,1
26,2013-03-13,3401,1
27,2013-03-13,6876,1
28,2013-03-13,4037,1
29,2013-03-13,5409,1
30,2013-03-13,4120,1
31,2013-03-13,4273,1
32,2013-03-13,2768,1
33,2013-03-13,7281,1
34,2013-03-13,6890,1
35,2013-03-13,7648,1
36,2013-03-13,7776,1
37,2013-03-13,4752,1
38,2013-03-13,3893,1
39,2013-03-13,3397,1
40,2013-03-13,3311,1
41,2013-03-13,3312,1
42,2013-03-13,8871,1
43,2013-03-13,5335,1
44,2013-03-13,4368,1
45,2013-03-13,3596,1
46,2013-03-13,3456,1
47,2013-03-13,6011,1
48,2013-03-13,3233,1
49,2013-03-13,5837,1
50,2013-03-13,2785,1
1,2013-03-12,3853,1
2,2013-03-12,2991,1
3,2013-03-12,5452,1
4,2013-03-12,7676,1
5,2013-03-12,2809,1
6,2013-03-12,5579,1
7,2013-03-12,7182,1
8,2013-03-12,3729,1
9,2013-03-12,4258,1
10,2013-03-12,4807,1
11,2013-03-12,7702,1
12,2013-03-12,5872,1
13,2013-03-12,2884,1
14,2013-03-12,4258,1
15,2013-03-12,5227,1
16,2013-03-12,6890,1
17,2013-03-12,3707,1
18,2013-03-12,4558,1
19,2013-03-12,4297,1
20,2013-03-12,6773,1
21,2013-03-12,3151,1
22,2013-03-12,3133,1
23,2013-03-12,2095,1
24,2013-03-12,5893,1
25,2013-03-12,8371,1
26,2013-03-12,2181,1
27,2013-03-12,6343,1
28,2013-03-12,3803,1
29,2013-03-12,4079,1
30,2013-03-12,3180,1
31,2013-03-12,4167,1
32,2013-03-12,3068,1
33,2013-03-12,6095,1
34,2013-03-12,6811,1
35,2013-03-12,7374,1
36,2013-03-12,7769,1
37,2013-03-12,4286,1
38,2013-03-12,3090,1
39,2013-03-12,2483,1
40,2013-03-12,1739,1
41,2013-03-12,3307,1
42,2013-03-12,5981,1
43,2013-03-12,3201,1
44,2013-03-12,3909,1
45,2013-03-12,1258,1
46,2013-03-12,3869,1
47,2013-03-12,5613,1
48,2013-03-12,3187,1
49,2013-03-12,5637,1
50,2013-03-12,1174,1
1,2013-03-11,4949,1
2,2013-03-11,3778,1
3,2013-03-11,4968,1
4,2013-03-11,8395,1
5,2013-03-11,3343,1
6,2013-03-11,5680,1
7,2013-03-11,6325,1
8,2013-03-11,3641,1
9,2013-03-11,4312,1
10,2013-03-11,5401,1
11,2013-03-11,6445,1
12,2013-03-11,4823,1
13,2013-03-11,3000,1
14,2013-03-11,5654,1
15,2013-03-11,4984,1
16,2013-03-11,7760,1
17,2013-03-11,4348,1
18,2013-03-11,5041,1
19,2013-03-11,6022,1
20,2013-03-11,7247,1
21,2013-03-11,3995,1
22,2013-03-11,3853,1
23,2013-03-11,3827,1
24,2013-03-11,7303,1
25,2013-03-11,11073,1
26,2013-03-11,3973,1
27,2013-03-11,6040,1
28,2013-03-11,4077,1
29,2013-03-11,5777,1
30,2013-03-11,4278,1
31,2013-03-11,3825,1
32,2013-03-11,2984,1
33,2013-03-11,7406,1
34,2013-03-11,7159,1
35,2013-03-11,7623,1
36,2013-03-11,8862,1
37,2013-03-11,3922,1
38,2013-03-11,3679,1
39,2013-03-11,3623,1
40,2013-03-11,3213,1
41,2013-03-11,4704,1
42,2013-03-11,8823,1
43,2013-03-11,6222,1
44,2013-03-11,4295,1
45,2013-03-11,4659,1
46,2013-03-11,3437,1
47,2013-03-11,4217,1
48,2013-03-11,2741,1
49,2013-03-11,6369,1
50,2013-03-11,2770,1
1,2013-03-09,5578,1
2,2013-03-09,2208,1
3,2013-03-09,3778,1
4,2013-03-09,9936,1
5,2013-03-09,1558,1
6,2013-03-09,3450,1
7,2013-03-09,5013,1
8,2013-03-09,2263,1
9,2013-03-09,5610,1
10,2013-03-09,4213,1
11,2013-03-09,6101,1
12,2013-03-09,5778,1
13,2013-03-09,3954,1
14,2013-03-09,3210,1
15,2013-03-09,5963,1
16,2013-03-09,4867,1
17,2013-03-09,2790,1
18,2013-03-09,4164,1
19,2013-03-09,4367,1
20,2013-03-09,4649,1
21,2013-03-09,4891,1
22,2013-03-09,3276,1
23,2013-03-09,4593,1
24,2013-03-09,6942,1
25,2013-03-09,8136,1
26,2013-03-09,5283,1
27,2013-03-09,6421,1
28,2013-03-09,2250,1
29,2013-03-09,5952,1
30,2013-03-09,5423,1
31,2013-03-09,5050,1
32,2013-03-09,2164,1
33,2013-03-09,8731,1
34,2013-03-09,6907,1
35,2013-03-09,6500,1
36,2013-03-09,8974,1
37,2013-03-09,7815,1
38,2013-03-09,5460,1
39,2013-03-09,2272,1
40,2013-03-09,5581,1
41,2013-03-09,4296,1
42,2013-03-09,7077,1
43,2013-03-09,4541,1
44,2013-03-09,3568,1
45,2013-03-09,5812,1
46,2013-03-09,4728,1
47,2013-03-09,4722,1
48,2013-03-09,2801,1
49,2013-03-09,6246,1
50,2013-03-09,4174,1
1,2013-03-08,5853,1
2,2013-03-08,4822,1
3,2013-03-08,8174,1
4,2013-03-08,10245,1
5,2013-03-08,4744,1
6,2013-03-08,6630,1
7,2013-03-08,8322,1
8,2013-03-08,5223,1
9,2013-03-08,5788,1
10,2013-03-08,5350,1
11,2013-03-08,8132,1
12,2013-03-08,8048,1
13,2013-03-08,5320,1
14,2013-03-08,6008,1
15,2013-03-08,7659,1
16,2013-03-08,7178,1
17,2013-03-08,6583,1
18,2013-03-08,7060,1
19,2013-03-08,7134,1
20,2013-03-08,7446,1
21,2013-03-08,5637,1
22,2013-03-08,4834,1
23,2013-03-08,6647,1
24,2013-03-08,10144,1
25,2013-03-08,11214,1
26,2013-03-08,7837,1
27,2013-03-08,10599,1
28,2013-03-08,5920,1
29,2013-03-08,7079,1
30,2013-03-08,5540,1
31,2013-03-08,6701,1
32,2013-03-08,4603,1
33,2013-03-08,9599,1
34,2013-03-08,8210,1
35,2013-03-08,10607,1
36,2013-03-08,9284,1
37,2013-03-08,7708,1
38,2013-03-08,6215,1
39,2013-03-08,4626,1
40,2013-03-08,4683,1
41,2013-03-08,4466,1
42,2013-03-08,10056,1
43,2013-03-08,8514,1
44,2013-03-08,5853,1
45,2013-03-08,5835,1
46,2013-03-08,5633,1
47,2013-03-08,7059,1
48,2013-03-08,4633,1
49,2013-03-08,7009,1
50,2013-03-08,4425,1
1,2013-03-07,5637,1
2,2013-03-07,5747,1
3,2013-03-07,8479,1
4,2013-03-07,9190,1
5,2013-03-07,4430,1
6,2013-03-07,6867,1
7,2013-03-07,7698,1
8,2013-03-07,6875,1
9,2013-03-07,5227,1
10,2013-03-07,5460,1
11,2013-03-07,7968,1
12,2013-03-07,8093,1
13,2013-03-07,5906,1
14,2013-03-07,6125,1
15,2013-03-07,6683,1
16,2013-03-07,7678,1
17,2013-03-07,7413,1
18,2013-03-07,6775,1
19,2013-03-07,7256,1
20,2013-03-07,9315,1
21,2013-03-07,5235,1
22,2013-03-07,4481,1
23,2013-03-07,6933,1
24,2013-03-07,9009,1
25,2013-03-07,11929,1
26,2013-03-07,8057,1
27,2013-03-07,10015,1
28,2013-03-07,6548,1
29,2013-03-07,6680,1
30,2013-03-07,7278,1
31,2013-03-07,5750,1
32,2013-03-07,4172,1
33,2013-03-07,9096,1
34,2013-03-07,7937,1
35,2013-03-07,10082,1
36,2013-03-07,10046,1
37,2013-03-07,7465,1
38,2013-03-07,5382,1
39,2013-03-07,4632,1
40,2013-03-07,5527,1
41,2013-03-07,4137,1
42,2013-03-07,9807,1
43,2013-03-07,8389,1
44,2013-03-07,5924,1
45,2013-03-07,5877,1
46,2013-03-07,5374,1
47,2013-03-07,7884,1
48,2013-03-07,4756,1
49,2013-03-07,5631,1
50,2013-03-07,4358,1
1,2013-03-06,5973,1
2,2013-03-06,6842,1
3,2013-03-06,8729,1
4,2013-03-06,9357,1
5,2013-03-06,6027,1
6,2013-03-06,7243,1
7,2013-03-06,8802,1
8,2013-03-06,5977,1
9,2013-03-06,5988,1
10,2013-03-06,5115,1
11,2013-03-06,9650,1
12,2013-03-06,8712,1
13,2013-03-06,5773,1
14,2013-03-06,5936,1
15,2013-03-06,6679,1
16,2013-03-06,7719,1
17,2013-03-06,7829,1
18,2013-03-06,6577,1
19,2013-03-06,6461,1
20,2013-03-06,7864,1
21,2013-03-06,5410,1
22,2013-03-06,4566,1
23,2013-03-06,5921,1
24,2013-03-06,10266,1
25,2013-03-06,12156,1
26,2013-03-06,6710,1
27,2013-03-06,10271,1
28,2013-03-06,5766,1
29,2013-03-06,6096,1
30,2013-03-06,6392,1
31,2013-03-06,5538,1
32,2013-03-06,4736,1
33,2013-03-06,9353,1
34,2013-03-06,8264,1
35,2013-03-06,9883,1
36,2013-03-06,9653,1
37,2013-03-06,7724,1
38,2013-03-06,5983,1
39,2013-03-06,4942,1
40,2013-03-06,4799,1
41,2013-03-06,3700,1
42,2013-03-06,10502,1
43,2013-03-06,8295,1
44,2013-03-06,6055,1
45,2013-03-06,6223,1
46,2013-03-06,5314,1
47,2013-03-06,8618,1
48,2013-03-06,4340,1
49,2013-03-06,6945,1
50,2013-03-06,5059,1
1,2013-03-05,6300,1
2,2013-03-05,6357,1
3,2013-03-05,9878,1
4,2013-03-05,9844,1
5,2013-03-05,6131,1
6,2013-03-05,8057,1
7,2013-03-05,9821,1
8,2013-03-05,7947,1
9,2013-03-05,6108,1
10,2013-03-05,7003,1
11,2013-03-05,9864,1
12,2013-03-05,9035,1
13,2013-03-05,6000,1
14,2013-03-05,6554,1
15,2013-03-05,7071,1
16,2013-03-05,8361,1
17,2013-03-05,10182,1
18,2013-03-05,6689,1
19,2013-03-05,6788,1
20,2013-03-05,8396,1
21,2013-03-05,6454,1
22,2013-03-05,5408,1
23,2013-03-05,6488,1
24,2013-03-05,9915,1
25,2013-03-05,13988,1
26,2013-03-05,7444,1
27,2013-03-05,11886,1
28,2013-03-05,8422,1
29,2013-03-05,7174,1
30,2013-03-05,8285,1
31,2013-03-05,6122,1
32,2013-03-05,5271,1
33,2013-03-05,10678,1
34,2013-03-05,9353,1
35,2013-03-05,9641,1
36,2013-03-05,10102,1
37,2013-03-05,7357,1
38,2013-03-05,7579,1
39,2013-03-05,5331,1
40,2013-03-05,6072,1
41,2013-03-05,4427,1
42,2013-03-05,12083,1
43,2013-03-05,8978,1
44,2013-03-05,6895,1
45,2013-03-05,5679,1
46,2013-03-05,6207,1
47,2013-03-05,9518,1
48,2013-03-05,4834,1
49,2013-03-05,7118,1
50,2013-03-05,4334,1
1,2013-03-04,7675,1
2,2013-03-04,7993,1
3,2013-03-04,11004,1
4,2013-03-04,13382,1
5,2013-03-04,7926,1
6,2013-03-04,8596,1
7,2013-03-04,11946,1
8,2013-03-04,8279,1
9,2013-03-04,7785,1
10,2013-03-04,7280,1
11,2013-03-04,10942,1
12,2013-03-04,12369,1
13,2013-03-04,7898,1
14,2013-03-04,8437,1
15,2013-03-04,8531,1
16,2013-03-04,10012,1
17,2013-03-04,12584,1
18,2013-03-04,8303,1
19,2013-03-04,10049,1
20,2013-03-04,9809,1
21,2013-03-04,7860,1
22,2013-03-04,6596,1
23,2013-03-04,8021,1
24,2013-03-04,14302,1
25,2013-03-04,16651,1
26,2013-03-04,10126,1
27,2013-03-04,14658,1
28,2013-03-04,9382,1
29,2013-03-04,10162,1
30,2013-03-04,9243,1
31,2013-03-04,7419,1
32,2013-03-04,5841,1
33,2013-03-04,13006,1
34,2013-03-04,10956,1
35,2013-03-04,13187,1
36,2013-03-04,12004,1
37,2013-03-04,9015,1
38,2013-03-04,10879,1
39,2013-03-04,8379,1
40,2013-03-04,6643,1
41,2013-03-04,5921,1
42,2013-03-04,14345,1
43,2013-03-04,11223,1
44,2013-03-04,9365,1
45,2013-03-04,6772,1
46,2013-03-04,8019,1
47,2013-03-04,10376,1
48,2013-03-04,5556,1
49,2013-03-04,8306,1
50,2013-03-04,6430,1
1,2013-03-02,5350,1
2,2013-03-02,2643,1
3,2013-03-02,5037,1
4,2013-03-02,10541,1
5,2013-03-02,1939,1
6,2013-03-02,4257,1
7,2013-03-02,5240,1
8,2013-03-02,2574,1
9,2013-03-02,5505,1
10,2013-03-02,4620,1
11,2013-03-02,6332,1
12,2013-03-02,6481,1
13,2013-03-02,4605,1
14,2013-03-02,3437,1
15,2013-03-02,5924,1
16,2013-03-02,4739,1
17,2013-03-02,3131,1
18,2013-03-02,4316,1
19,2013-03-02,3652,1
20,2013-03-02,5229,1
21,2013-03-02,5151,1
22,2013-03-02,3743,1
23,2013-03-02,4702,1
24,2013-03-02,7789,1
25,2013-03-02,10999,1
26,2013-03-02,6283,1
27,2013-03-02,8121,1
28,2013-03-02,2976,1
29,2013-03-02,6215,1
30,2013-03-02,6157,1
31,2013-03-02,6145,1
32,2013-03-02,2052,1
33,2013-03-02,10362,1
34,2013-03-02,7696,1
35,2013-03-02,7060,1
36,2013-03-02,10422,1
37,2013-03-02,9740,1
38,2013-03-02,6713,1
39,2013-03-02,2853,1
40,2013-03-02,5804,1
41,2013-03-02,4802,1
42,2013-03-02,7619,1
43,2013-03-02,4602,1
44,2013-03-02,3670,1
45,2013-03-02,5847,1
46,2013-03-02,4876,1
47,2013-03-02,6153,1
48,2013-03-02,3836,1
49,2013-03-02,7175,1
50,2013-03-02,4652,1
1,2013-03-01,4611,1
2,2013-03-01,4290,1
3,2013-03-01,6575,1
4,2013-03-01,9873,1
5,2013-03-01,4082,1
6,2013-03-01,6755,1
7,2013-03-01,8052,1
8,2013-03-01,4465,1
9,2013-03-01,5578,1
10,2013-03-01,4775,1
11,2013-03-01,8406,1
12,2013-03-01,6292,1
13,2013-03-01,3651,1
14,2013-03-01,5198,1
15,2013-03-01,6059,1
16,2013-03-01,6882,1
17,2013-03-01,6332,1
18,2013-03-01,6961,1
19,2013-03-01,6271,1
20,2013-03-01,6285,1
21,2013-03-01,3976,1
22,2013-03-01,4103,1
23,2013-03-01,5314,1
24,2013-03-01,9084,1
25,2013-03-01,11818,1
26,2013-03-01,6269,1
27,2013-03-01,8503,1
28,2013-03-01,5499,1
29,2013-03-01,6539,1
30,2013-03-01,5236,1
31,2013-03-01,5420,1
32,2013-03-01,3300,1
33,2013-03-01,8791,1
34,2013-03-01,7005,1
35,2013-03-01,8243,1
36,2013-03-01,9703,1
37,2013-03-01,7144,1
38,2013-03-01,5293,1
39,2013-03-01,3912,1
40,2013-03-01,4117,1
41,2013-03-01,4393,1
42,2013-03-01,8706,1
43,2013-03-01,6843,1
44,2013-03-01,4760,1
45,2013-03-01,5215,1
46,2013-03-01,4618,1
47,2013-03-01,7302,1
48,2013-03-01,4198,1
49,2013-03-01,6178,1
50,2013-03-01,3880,1
1,2013-02-28,4676,1
2,2013-02-28,4859,1
3,2013-02-28,6167,1
4,2013-02-28,10697,1
5,2013-02-28,4940,1
6,2013-02-28,6524,1
7,2013-02-28,7413,1
8,2013-02-28,5545,1
9,2013-02-28,5134,1
10,2013-02-28,4681,1
11,2013-02-28,8052,1
12,2013-02-28,6210,1
13,2013-02-28,3423,1
14,2013-02-28,5389,1
15,2013-02-28,5258,1
16,2013-02-28,6899,1
17,2013-02-28,6248,1
18,2013-02-28,5674,1
19,2013-02-28,7334,1
20,2013-02-28,7476,1
21,2013-02-28,3708,1
22,2013-02-28,5128,1
23,2013-02-28,4397,1
24,2013-02-28,9106,1
25,2013-02-28,13331,1
26,2013-02-28,5431,1
27,2013-02-28,9048,1
28,2013-02-28,4909,1
29,2013-02-28,5601,1
30,2013-02-28,6358,1
31,2013-02-28,5643,1
32,2013-02-28,3444,1
33,2013-02-28,8680,1
34,2013-02-28,7391,1
35,2013-02-28,7174,1
36,2013-02-28,8486,1
37,2013-02-28,6737,1
38,2013-02-28,4729,1
39,2013-02-28,4511,1
40,2013-02-28,4366,1
41,2013-02-28,3397,1
42,2013-02-28,9393,1
43,2013-02-28,7251,1
44,2013-02-28,4281,1
45,2013-02-28,5376,1
46,2013-02-28,4696,1
47,2013-02-28,8269,1
48,2013-02-28,4109,1
49,2013-02-28,5888,1
50,2013-02-28,3627,1
1,2013-02-27,4558,1
2,2013-02-27,4741,1
3,2013-02-27,5172,1
4,2013-02-27,7256,1
5,2013-02-27,3634,1
6,2013-02-27,5280,1
7,2013-02-27,6381,1
8,2013-02-27,4152,1
9,2013-02-27,4032,1
10,2013-02-27,4414,1
11,2013-02-27,7482,1
12,2013-02-27,5581,1
13,2013-02-27,3509,1
14,2013-02-27,4500,1
15,2013-02-27,5133,1
16,2013-02-27,6524,1
17,2013-02-27,5027,1
18,2013-02-27,4991,1
19,2013-02-27,6778,1
20,2013-02-27,6918,1
21,2013-02-27,3127,1
22,2013-02-27,4060,1
23,2013-02-27,3712,1
24,2013-02-27,7042,1
25,2013-02-27,9944,1
26,2013-02-27,4151,1
27,2013-02-27,6247,1
28,2013-02-27,4483,1
29,2013-02-27,4557,1
30,2013-02-27,4625,1
31,2013-02-27,4886,1
32,2013-02-27,3133,1
33,2013-02-27,7792,1
34,2013-02-27,6484,1
35,2013-02-27,6326,1
36,2013-02-27,7787,1
37,2013-02-27,4882,1
38,2013-02-27,3836,1
39,2013-02-27,3418,1
40,2013-02-27,3180,1
41,2013-02-27,3064,1
42,2013-02-27,9540,1
43,2013-02-27,5727,1
44,2013-02-27,4016,1
45,2013-02-27,3794,1
46,2013-02-27,3407,1
47,2013-02-27,6290,1
48,2013-02-27,4096,1
49,2013-02-27,4747,1
50,2013-02-27,2871,1
1,2013-02-26,3794,1
2,2013-02-26,3919,1
3,2013-02-26,5154,1
4,2013-02-26,7199,1
5,2013-02-26,3664,1
6,2013-02-26,5471,1
7,2013-02-26,6464,1
8,2013-02-26,4031,1
9,2013-02-26,3925,1
10,2013-02-26,4403,1
11,2013-02-26,6418,1
12,2013-02-26,4959,1
13,2013-02-26,2734,1
14,2013-02-26,4716,1
15,2013-02-26,4547,1
16,2013-02-26,5791,1
17,2013-02-26,4561,1
18,2013-02-26,4619,1
19,2013-02-26,5569,1
20,2013-02-26,5384,1
21,2013-02-26,2886,1
22,2013-02-26,3325,1
23,2013-02-26,3650,1
24,2013-02-26,6907,1
25,2013-02-26,9376,1
26,2013-02-26,3855,1
27,2013-02-26,6736,1
28,2013-02-26,4276,1
29,2013-02-26,4724,1
30,2013-02-26,5246,1
31,2013-02-26,4027,1
32,2013-02-26,2660,1
33,2013-02-26,6884,1
34,2013-02-26,6234,1
35,2013-02-26,5144,1
36,2013-02-26,6675,1
37,2013-02-26,4317,1
38,2013-02-26,4203,1
39,2013-02-26,3405,1
40,2013-02-26,3431,1
41,2013-02-26,3118,1
42,2013-02-26,7810,1
43,2013-02-26,5817,1
44,2013-02-26,4204,1
45,2013-02-26,3285,1
46,2013-02-26,3478,1
47,2013-02-26,5907,1
48,2013-02-26,3443,1
49,2013-02-26,4563,1
50,2013-02-26,2542,1
1,2013-02-25,4038,1
2,2013-02-25,3084,1
3,2013-02-25,5072,1
4,2013-02-25,7158,1
5,2013-02-25,3372,1
6,2013-02-25,5660,1
7,2013-02-25,6839,1
8,2013-02-25,4241,1
9,2013-02-25,4373,1
10,2013-02-25,4822,1
11,2013-02-25,5691,1
12,2013-02-25,5284,1
13,2013-02-25,3114,1
14,2013-02-25,4755,1
15,2013-02-25,4825,1
16,2013-02-25,5606,1
17,2013-02-25,4582,1
18,2013-02-25,4201,1
19,2013-02-25,4035,1
20,2013-02-25,7258,1
21,2013-02-25,3530,1
22,2013-02-25,3971,1
23,2013-02-25,4312,1
24,2013-02-25,5545,1
25,2013-02-25,9641,1
26,2013-02-25,3425,1
27,2013-02-25,5493,1
28,2013-02-25,4389,1
29,2013-02-25,4480,1
30,2013-02-25,3737,1
31,2013-02-25,4553,1
32,2013-02-25,3468,1
33,2013-02-25,6829,1
34,2013-02-25,5973,1
35,2013-02-25,5734,1
36,2013-02-25,9188,1
37,2013-02-25,4244,1
38,2013-02-25,4143,1
39,2013-02-25,2930,1
40,2013-02-25,2636,1
41,2013-02-25,3276,1
42,2013-02-25,6174,1
43,2013-02-25,6229,1
44,2013-02-25,4210,1
45,2013-02-25,2792,1
46,2013-02-25,3107,1
47,2013-02-25,5822,1
48,2013-02-25,3385,1
49,2013-02-25,4168,1
50,2013-02-25,2419,1
1,2013-02-23,5237,1
2,2013-02-23,1919,1
3,2013-02-23,3688,1
4,2013-02-23,9708,1
5,2013-02-23,1425,1
6,2013-02-23,3403,1
7,2013-02-23,4233,1
8,2013-02-23,2122,1
9,2013-02-23,4676,1
10,2013-02-23,4534,1
11,2013-02-23,5960,1
12,2013-02-23,5771,1
13,2013-02-23,4375,1
14,2013-02-23,2817,1
15,2013-02-23,4811,1
16,2013-02-23,4378,1
17,2013-02-23,2124,1
18,2013-02-23,3011,1
19,2013-02-23,2968,1
20,2013-02-23,4746,1
21,2013-02-23,4570,1
22,2013-02-23,3073,1
23,2013-02-23,4790,1
24,2013-02-23,6159,1
25,2013-02-23,8272,1
26,2013-02-23,3651,1
27,2013-02-23,6007,1
28,2013-02-23,2410,1
29,2013-02-23,5655,1
30,2013-02-23,4399,1
31,2013-02-23,4925,1
32,2013-02-23,2258,1
33,2013-02-23,8396,1
34,2013-02-23,6883,1
35,2013-02-23,6056,1
36,2013-02-23,9395,1
37,2013-02-23,6335,1
38,2013-02-23,5451,1
39,2013-02-23,2002,1
40,2013-02-23,3916,1
41,2013-02-23,3376,1
42,2013-02-23,6586,1
43,2013-02-23,5082,1
44,2013-02-23,3303,1
45,2013-02-23,5094,1
46,2013-02-23,4388,1
47,2013-02-23,5118,1
48,2013-02-23,3375,1
49,2013-02-23,5951,1
50,2013-02-23,3639,1
1,2013-02-22,5000,1
2,2013-02-22,4552,1
3,2013-02-22,7993,1
4,2013-02-22,10623,1
5,2013-02-22,4874,1
6,2013-02-22,6796,1
7,2013-02-22,8043,1
8,2013-02-22,5493,1
9,2013-02-22,5254,1
10,2013-02-22,5285,1
11,2013-02-22,7011,1
12,2013-02-22,7805,1
13,2013-02-22,6428,1
14,2013-02-22,6034,1
15,2013-02-22,6763,1
16,2013-02-22,6973,1
17,2013-02-22,6630,1
18,2013-02-22,6660,1
19,2013-02-22,7085,1
20,2013-02-22,6696,1
21,2013-02-22,5879,1
22,2013-02-22,5263,1
23,2013-02-22,6446,1
24,2013-02-22,9375,1
25,2013-02-22,11733,1
26,2013-02-22,6511,1
27,2013-02-22,9134,1
28,2013-02-22,5901,1
29,2013-02-22,7434,1
30,2013-02-22,5032,1
31,2013-02-22,5511,1
32,2013-02-22,4047,1
33,2013-02-22,9098,1
34,2013-02-22,7463,1
35,2013-02-22,9331,1
36,2013-02-22,9200,1
37,2013-02-22,8611,1
38,2013-02-22,6009,1
39,2013-02-22,3693,1
40,2013-02-22,4263,1
41,2013-02-22,4571,1
42,2013-02-22,9155,1
43,2013-02-22,8535,1
44,2013-02-22,6256,1
45,2013-02-22,5734,1
46,2013-02-22,5644,1
47,2013-02-22,7032,1
48,2013-02-22,4971,1
49,2013-02-22,7072,1
50,2013-02-22,4460,1
1,2013-02-21,5261,1
2,2013-02-21,5276,1
3,2013-02-21,7517,1
4,2013-02-21,9303,1
5,2013-02-21,4778,1
6,2013-02-21,6252,1
7,2013-02-21,7735,1
8,2013-02-21,6562,1
9,2013-02-21,5328,1
10,2013-02-21,5969,1
11,2013-02-21,7626,1
12,2013-02-21,7898,1
13,2013-02-21,5186,1
14,2013-02-21,5826,1
15,2013-02-21,6619,1
16,2013-02-21,6459,1
17,2013-02-21,7538,1
18,2013-02-21,5951,1
19,2013-02-21,5992,1
20,2013-02-21,8293,1
21,2013-02-21,5407,1
22,2013-02-21,4870,1
23,2013-02-21,6202,1
24,2013-02-21,8715,1
25,2013-02-21,11681,1
26,2013-02-21,7145,1
27,2013-02-21,8914,1
28,2013-02-21,6774,1
29,2013-02-21,7059,1
30,2013-02-21,6347,1
31,2013-02-21,5701,1
32,2013-02-21,4094,1
33,2013-02-21,8087,1
34,2013-02-21,8087,1
35,2013-02-21,9423,1
36,2013-02-21,8588,1
37,2013-02-21,7228,1
38,2013-02-21,5214,1
39,2013-02-21,4796,1
40,2013-02-21,5090,1
41,2013-02-21,4929,1
42,2013-02-21,9103,1
43,2013-02-21,7936,1
44,2013-02-21,5386,1
45,2013-02-21,6099,1
46,2013-02-21,5465,1
47,2013-02-21,7108,1
48,2013-02-21,4575,1
49,2013-02-21,6028,1
50,2013-02-21,4492,1
1,2013-02-20,5660,1
2,2013-02-20,6116,1
3,2013-02-20,7862,1
4,2013-02-20,8906,1
5,2013-02-20,5517,1
6,2013-02-20,6535,1
7,2013-02-20,7120,1
8,2013-02-20,6324,1
9,2013-02-20,5231,1
10,2013-02-20,5200,1
11,2013-02-20,7967,1
12,2013-02-20,7872,1
13,2013-02-20,4876,1
14,2013-02-20,5524,1
15,2013-02-20,6532,1
16,2013-02-20,7051,1
17,2013-02-20,7416,1
18,2013-02-20,6299,1
19,2013-02-20,6307,1
20,2013-02-20,7487,1
21,2013-02-20,4710,1
22,2013-02-20,4919,1
23,2013-02-20,5756,1
24,2013-02-20,9823,1
25,2013-02-20,11679,1
26,2013-02-20,6240,1
27,2013-02-20,9501,1
28,2013-02-20,6433,1
29,2013-02-20,7447,1
30,2013-02-20,5790,1
31,2013-02-20,5324,1
32,2013-02-20,4846,1
33,2013-02-20,8992,1
34,2013-02-20,8228,1
35,2013-02-20,8552,1
36,2013-02-20,8489,1
37,2013-02-20,7453,1
38,2013-02-20,7041,1
39,2013-02-20,5117,1
40,2013-02-20,4117,1
41,2013-02-20,3647,1
42,2013-02-20,12026,1
43,2013-02-20,7774,1
44,2013-02-20,6303,1
45,2013-02-20,5118,1
46,2013-02-20,5278,1
47,2013-02-20,8051,1
48,2013-02-20,4479,1
49,2013-02-20,6418,1
50,2013-02-20,3908,1
1,2013-02-19,5386,1
2,2013-02-19,5734,1
3,2013-02-19,7997,1
4,2013-02-19,9719,1
5,2013-02-19,3906,1
6,2013-02-19,6450,1
7,2013-02-19,8497,1
8,2013-02-19,6351,1
9,2013-02-19,5713,1
10,2013-02-19,6049,1
11,2013-02-19,8218,1
12,2013-02-19,8564,1
13,2013-02-19,6057,1
14,2013-02-19,5960,1
15,2013-02-19,6063,1
16,2013-02-19,8288,1
17,2013-02-19,8177,1
18,2013-02-19,5617,1
19,2013-02-19,7029,1
20,2013-02-19,8347,1
21,2013-02-19,6595,1
22,2013-02-19,4661,1
23,2013-02-19,5855,1
24,2013-02-19,10578,1
25,2013-02-19,12811,1
26,2013-02-19,5335,1
27,2013-02-19,9566,1
28,2013-02-19,6468,1
29,2013-02-19,7762,1
30,2013-02-19,7906,1
31,2013-02-19,5925,1
32,2013-02-19,4858,1
33,2013-02-19,10062,1
34,2013-02-19,8753,1
35,2013-02-19,9118,1
36,2013-02-19,9467,1
37,2013-02-19,7381,1
38,2013-02-19,6377,1
39,2013-02-19,5521,1
40,2013-02-19,5054,1
41,2013-02-19,3717,1
42,2013-02-19,10497,1
43,2013-02-19,8329,1
44,2013-02-19,6087,1
45,2013-02-19,5351,1
46,2013-02-19,5971,1
47,2013-02-19,7887,1
48,2013-02-19,5293,1
49,2013-02-19,6272,1
50,2013-02-19,4768,1
1,2013-02-18,6407,1
2,2013-02-18,7493,1
3,2013-02-18,10793,1
4,2013-02-18,13163,1
5,2013-02-18,8397,1
6,2013-02-18,8262,1
7,2013-02-18,11148,1
8,2013-02-18,8184,1
9,2013-02-18,6933,1
10,2013-02-18,7495,1
11,2013-02-18,10231,1
12,2013-02-18,10195,1
13,2013-02-18,7686,1
14,2013-02-18,8200,1
15,2013-02-18,9018,1
16,2013-02-18,10059,1
17,2013-02-18,10781,1
18,2013-02-18,9149,1
19,2013-02-18,9220,1
20,2013-02-18,8677,1
21,2013-02-18,8182,1
